s056,0,0,0.09523,0.15936,0.06398,0.06929,0.10121,0.03342,0.06500,0.07022,0.00750,0.07179,0.19575,0.12609,0.07709,0.29606,0.22315,0.08541,0.15075,0.06601,0.07298,0.12551,0.04957,0.08171,0.21135,0.12953,0.08388,0.17329,0.08813,0.07611,0.23447,0.15292,0.06095
s057,0,0,0.04886,0.54135,0.50169,0.07659,0.05700,-0.02033,0.10429,0.11685,0.01489,0.06742,0.26621,0.20190,0.05805,0.28376,0.22731,0.04894,0.25278,0.20368,0.06093,0.34095,0.27830,0.07543,0.08169,0.00774,0.10419,0.07316,-0.03005,0.10265,0.50673,0.40298,0.07430
s057,0,0,0.08732,0.11392,0.02794,0.09139,0.09444,0.00495,0.08438,0.08682,0.00238,0.10558,0.06428,-0.04279,0.09824,0.22514,0.12436,0.08289,0.13884,0.05760,0.07548,0.09453,0.01801,0.10387,0.09883,-0.00293,0.05151,0.05384,0.00132,0.13102,0.22593,0.09877,0.13645
s057,0,0,0.10289,0.24078,0.13770,0.05649,0.13234,0.07643,0.07128,0.11408,0.04378,0.05953,0.70139,0.64749,0.05705,0.75398,0.69022,0.06272,0.28350,0.22082,0.04587,0.13245,0.08366,0.06940,0.18443,0.11161,0.06216,0.24254,0.18527,0.07689,0.34692,0.27382,0.07440
s054,0,0,0.06714,0.22169,0.15327,0.07698,0.11799,0.04344,0.06069,0.10296,0.04206,0.07720,0.36311,0.28305,0.09978,0.34895,0.25355,0.07402,0.10894,0.03536,0.06366,0.12114,0.05657,0.08733,0.12720,0.03919,0.15145,0.09810,-0.05367,0.10893,0.24521,0.13786,0.06268
s054,0,0,0.06517,0.14732,0.08231,0.07144,0.09626,0.02698,0.07915,0.06551,-0.01419,0.07479,0.18037,0.10949,0.08237,0.24092,0.16600,0.09150,0.16463,0.07495,0.08265,0.10677,0.02505,0.07921,0.07601,-0.00129,0.03631,0.14002,0.10104,0.10051,0.10679,0.00742,0.08566
s054,0,0,0.09068,0.13072,0.03744,0.07678,0.11382,0.03740,0.06088,0.02687,-0.03456,0.10325,0.20920,0.10616,0.05882,0.26134,0.19420,0.10242,0.12678,0.02605,0.12769,0.10763,-0.01868,0.09204,0.07992,-0.01197,0.14932,0.11783,-0.03012,0.10581,0.26336,0.15298,0.07764
s055,0,0,0.03947,0.47342,0.43446,0.05953,0.14175,0.08271,0.04289,0.16644,0.12360,0.07474,0.21197,0.13944,0.07338,0.31998,0.25177,0.11811,0.16876,0.05203,0.06835,0.11671,0.04860,0.06720,0.10638,0.03899,0.06632,0.15342,0.08436,0.07944,0.22613,0.15050,0.05770
s055,0,0,0.12555,0.40080,0.27435,0.07836,0.20247,0.12314,0.08032,0.15203,0.06904,0.07687,0.23280,0.15346,0.06109,0.45997,0.39748,0.09329,0.35907,0.25715,0.11700,0.18888,0.07126,0.12935,0.28302,0.15737,0.08603,0.27333,0.18739,0.11126,0.42760,0.32053,0.08785
s055,0,0,0.09674,0.10983,0.01224,0.10650,0.12333,0.01851,0.07843,0.07774,0.00143,0.13060,0.10081,-0.02804,0.07350,0.18176,0.10891,0.10744,0.10208,-0.00700,0.07804,0.10714,0.02686,0.08969,0.06997,-0.02187,0.05760,0.15381,0.09934,0.11809,0.14978,0.03311,0.13283
s052,0,0,0.07467,0.61746,0.54541,0.07337,0.04215,-0.03005,0.11847,0.14273,0.02287,0.09669,0.26605,0.17935,0.07863,0.28088,0.20708,0.09282,0.28247,0.19003,0.06627,0.38955,0.32574,0.12312,0.04298,-0.07781,0.10363,0.05239,-0.05092,0.12775,0.36712,0.24097,0.06914
s052,0,0,0.04997,0.63377,0.59022,0.09392,0.07257,-0.02164,0.12328,0.12175,-0.00108,0.06362,0.29555,0.24005,0.05066,0.26884,0.22121,0.07848,0.21899,0.14001,0.07533,0.34677,0.26783,0.11934,0.07122,-0.04501,0.11306,0.07114,-0.04241,0.09938,0.34401,0.23452,0.06966
s052,0,0,0.05678,0.50293,0.44481,0.13295,0.11864,-0.01835,0.09695,0.39085,0.29739,0.09329,0.86235,0.77376,0.08032,0.81524,0.74714,0.11556,0.51586,0.40146,0.11365,0.30626,0.19016,0.21280,0.16846,-0.04385,0.08397,0.47440,0.39188,0.08767,0.90206,0.83399,0.08656
s053,0,0,0.05680,0.43641,0.38387,0.05715,0.31323,0.24749,0.05027,0.27181,0.21730,0.07333,0.33873,0.26125,0.05458,0.52312,0.45309,0.05010,0.34438,0.29832,0.04699,0.22670,0.18439,0.12434,0.17301,0.04920,0.05908,0.28238,0.21375,0.04805,0.27590,0.23058,0.05017
s053,0,0,0.10038,0.19350,0.08986,0.09134,0.16754,0.07770,0.07624,0.07736,0.00141,0.08590,0.21126,0.12224,0.07460,0.25143,0.18019,0.06680,0.16671,0.10526,0.07932,0.13725,0.05589,0.06626,0.15304,0.08700,0.09878,0.18884,0.09452,0.08713,0.33387,0.23961,0.07875
s053,0,0,0.09226,0.10947,0.01684,0.07709,0.11096,0.03552,0.08599,0.08946,0.00240,0.07499,0.17642,0.10482,0.06604,0.18666,0.11853,0.06400,0.11162,0.04560,0.09101,0.08519,-0.00587,0.07278,0.11960,0.04534,0.08744,0.22441,0.13284,0.07540,0.19187,0.11827,0.07676
s050,0,0,0.07221,0.18779,0.11542,0.05170,0.13033,0.07904,0.06226,0.04405,-0.01869,0.07555,0.23841,0.16054,0.05465,0.24043,0.18378,0.09234,0.14465,0.05104,0.07981,0.12349,0.04071,0.10927,0.12371,0.01334,0.07511,0.19500,0.12035,0.06566,0.49321,0.41878,0.09320
s050,0,0,0.08873,0.13313,0.04714,0.09377,0.22214,0.12491,0.09216,0.15180,0.05636,0.06750,0.17670,0.10641,0.07309,0.30006,0.22336,0.10094,0.19475,0.09484,0.08499,0.13536,0.05227,0.05566,0.16748,0.11155,0.06606,0.17470,0.11114,0.10005,0.28066,0.17822,0.10408
s050,0,0,0.09511,0.14149,0.04385,0.09272,0.13307,0.04327,0.06733,0.13076,0.06356,0.08864,0.39231,0.30712,0.08483,0.35550,0.26214,0.09649,0.12459,0.02665,0.08836,0.14787,0.05750,0.11369,0.05731,-0.05424,0.08845,0.20120,0.11070,0.08037,0.21040,0.13288,0.08268
s051,0,0,0.05819,0.50263,0.43772,0.06121,0.18881,0.13097,0.04816,0.34034,0.28841,0.05122,0.50274,0.45220,0.04108,1.95878,1.96386,0.04628,0.67259,0.62930,0.06373,0.34606,0.28673,0.06095,0.25871,0.20240,0.04442,0.47370,0.43637,0.04446,0.60663,0.54492,0.06436
s051,0,0,0.06425,0.14433,0.07891,0.07599,0.08141,0.00526,0.06011,0.09197,0.03044,0.08767,0.24599,0.15650,0.06172,0.19245,0.12833,0.07252,0.12169,0.05301,0.09113,0.10082,0.01204,0.08695,0.06351,-0.02338,0.09060,0.10571,0.01507,0.07654,0.15899,0.08349,0.07003
s051,0,0,0.11100,0.21422,0.10525,0.07378,0.08311,0.00912,0.07254,0.12848,0.05619,0.06305,0.16921,0.10945,0.06949,0.28656,0.21561,0.07639,0.16198,0.08316,0.07636,0.07340,-0.00228,0.08078,0.13878,0.05726,0.11355,0.11184,0.00130,0.08777,0.18981,0.10169,0.05905
s018,0,0,0.11946,0.14883,0.03081,0.06183,0.10467,0.04098,0.08830,0.04981,-0.03906,0.07522,0.14946,0.07542,0.07978,0.24146,0.16027,0.09207,0.12913,0.03761,0.06154,0.08616,0.02545,0.06767,0.08639,0.01756,0.10280,0.11205,0.00964,0.05701,0.16328,0.10611,0.07717
s018,0,0,0.10724,0.15683,0.05265,0.07483,0.12266,0.04486,0.05842,0.04875,-0.00950,0.09332,0.53570,0.42686,0.08739,0.85058,0.77879,0.11788,0.23100,0.10744,0.09158,0.16059,0.07002,0.10632,0.08100,-0.02472,0.14994,0.04993,-0.09972,0.11876,0.27461,0.15541,0.08558
s018,0,0,0.07173,0.37437,0.29699,0.08422,0.12535,0.04237,0.08446,0.16652,0.08095,0.07956,0.22161,0.14135,0.09411,0.46528,0.37160,0.14278,0.18765,0.04437,0.07300,0.12592,0.04920,0.09608,0.15156,0.05425,0.09062,0.21879,0.13180,0.09880,0.20380,0.10106,0.10589
s019,0,0,0.06357,0.52266,0.46320,0.08661,0.20853,0.12620,0.06831,0.09969,0.03377,0.08913,0.41679,0.32897,0.07366,0.49245,0.40999,0.10081,0.32382,0.21982,0.07392,0.12100,0.04797,0.12546,0.21279,0.08288,0.06880,0.29772,0.22088,0.06861,0.65608,0.59861,0.12757
s019,0,0,0.08091,0.21208,0.13284,0.05814,0.15542,0.10063,0.06130,0.10951,0.04658,0.05980,0.54820,0.48429,0.04605,0.37290,0.31929,0.04731,0.30433,0.25416,0.05649,0.23442,0.18161,0.09164,0.22980,0.14262,0.06202,0.23576,0.17317,0.07102,0.27385,0.19940,0.02081
s019,0,0,0.10295,0.16402,0.06290,0.10394,0.11538,0.01421,0.06335,0.08436,0.01891,0.08650,0.18665,0.09833,0.08554,0.25639,0.17353,0.13375,0.13000,-0.00444,0.12697,0.11667,-0.00850,0.13372,0.13325,-0.00239,0.07037,0.07933,0.00829,0.08745,0.18638,0.09974,0.10296
s038,0,0,0.08154,0.25994,0.18065,0.08413,0.08509,0.00111,0.06040,0.12663,0.06473,0.08894,0.22422,0.13833,0.06835,0.41001,0.33213,0.06074,0.31820,0.24800,0.08582,0.13516,0.05088,0.08807,0.08495,-0.00337,0.07389,0.17498,0.10113,0.09669,0.37257,0.27646,0.09495
s038,0,0,0.10388,0.13255,0.02931,0.08285,0.15731,0.07342,0.06270,0.11392,0.04955,0.09360,0.44062,0.34568,0.09556,0.53217,0.43729,0.10666,0.32565,0.21369,0.10299,0.34416,0.23627,0.13908,0.16809,0.02936,0.07552,0.19137,0.11901,0.10567,0.25160,0.14915,0.09868
s038,0,0,0.07851,0.58819,0.48889,0.09786,0.11351,0.01499,0.07896,0.13474,0.05420,0.07219,0.25442,0.17875,0.06000,0.42458,0.37208,0.08395,0.29456,0.21288,0.08972,0.12943,0.03815,0.10987,0.13674,0.02436,0.07040,0.12661,0.05867,0.11627,0.29065,0.17744,0.09198
s039,0,0,0.07344,0.23162,0.16055,0.07434,0.16720,0.09761,0.06914,0.17682,0.11342,0.09096,0.63386,0.56063,0.08122,0.53376,0.46429,0.13099,0.33394,0.19760,0.06645,0.23798,0.16903,0.09116,0.15838,0.06542,0.07348,0.30812,0.24225,0.06297,0.53128,0.47281,0.08104
s039,0,0,0.06547,0.59138,0.52843,0.08626,0.06016,-0.02580,0.12922,0.13424,0.00139,0.07771,0.66103,0.57984,0.06119,0.34887,0.28597,0.07121,0.22702,0.15946,0.07499,0.15048,0.07406,0.09676,0.26579,0.17299,0.12852,0.07368,-0.05396,0.11840,0.62958,0.51831,0.08696
s039,0,0,0.09382,0.26663,0.17530,0.12267,0.37263,0.24982,0.08089,0.20601,0.11951,0.08454,0.48547,0.40124,0.11637,0.61356,0.50820,0.16160,0.15191,-0.01023,0.08913,0.17052,0.08291,0.10231,0.09615,-0.00721,0.07961,0.19320,0.11866,0.07848,0.18961,0.10807,0.09981
s012,0,0,0.09023,0.56258,0.46982,0.04826,0.12834,0.08172,0.06860,2.61198,2.56996,0.07370,0.76158,0.68535,0.07624,0.91980,0.84946,0.13958,0.31455,0.17447,0.11090,0.35924,0.24571,0.14816,0.29161,0.14554,0.09783,0.26305,0.16795,0.09302,0.57332,0.47741,0.10102
s012,0,0,0.15274,0.12959,-0.02254,0.13853,0.16053,0.02338,0.14042,0.09662,-0.04048,0.13500,0.27638,0.13750,0.11635,0.32056,0.20190,0.15512,0.21915,0.06699,0.10363,0.12299,0.01962,0.20184,0.16753,-0.03423,0.15934,0.12899,-0.02597,0.17280,0.26584,0.09901,0.16861
s012,0,0,0.11121,0.10998,-0.00278,0.11090,0.16924,0.05943,0.12879,0.10931,-0.02012,0.12288,0.21751,0.09789,0.11041,0.30633,0.19052,0.11838,0.21539,0.09482,0.10645,0.10790,0.00386,0.22022,0.17931,-0.04658,0.14592,0.12392,-0.02061,0.15694,0.28219,0.12595,0.14541
s013,0,0,0.07071,0.09880,0.03001,0.07271,0.11487,0.04107,0.09666,0.07316,-0.02351,0.04073,0.34602,0.30493,0.08401,0.45230,0.37537,0.07386,0.13977,0.06536,0.08002,0.10056,0.02144,0.09333,0.08367,-0.00848,0.03653,0.12830,0.09143,0.06876,0.21377,0.14570,0.08497
s013,0,0,0.05769,0.23133,0.17538,0.04546,0.12484,0.07644,0.04587,0.09104,0.04628,0.05501,0.66623,0.60366,0.04430,0.43759,0.39093,0.05836,0.26829,0.21791,0.04563,0.13386,0.08798,0.08580,0.11728,0.03174,0.05283,0.25046,0.19415,0.06797,0.30617,0.24527,0.07416
s013,0,0,0.10421,0.11860,0.01288,0.04823,0.14809,0.10090,0.10300,0.08454,-0.01641,0.05141,0.18599,0.13891,0.06219,0.30798,0.24040,0.06019,0.21578,0.15475,0.07824,0.10151,0.02080,0.10835,0.06209,-0.04846,0.12891,0.08915,-0.04215,0.09655,0.20118,0.10631,0.06311
s010,0,0,0.10146,0.13847,0.04015,0.07131,0.17846,0.10849,0.06455,0.09571,0.03081,0.08133,0.50195,0.41946,0.07783,0.39588,0.32022,0.09641,0.18649,0.09331,0.07407,0.12047,0.04528,0.07370,0.11468,0.03936,0.08252,0.17416,0.09401,0.10222,0.48382,0.38738,0.08957
s010,0,0,0.08739,0.11478,0.02749,0.05734,0.12474,0.06604,0.08403,0.08618,0.00320,0.06534,0.17955,0.10867,0.05971,0.19391,0.13729,0.06089,0.13058,0.06893,0.08322,0.09924,0.01623,0.06269,0.10324,0.04052,0.07823,0.21662,0.13652,0.08836,0.20939,0.11978,0.06865
s010,0,0,0.07546,0.13881,0.06127,0.05294,0.15300,0.10205,0.04426,0.09291,0.05011,0.05873,0.45003,0.39764,0.05591,0.35877,0.29814,0.04410,0.27868,0.24017,0.03901,0.14400,0.10480,0.07824,0.12475,0.04939,0.04904,0.21025,0.16057,0.07192,0.22069,0.14380,0.06658
s011,0,0,0.26912,0.39722,0.11739,0.17614,0.17749,0.00321,0.14458,0.17160,0.02353,0.13802,0.55993,0.42482,0.08156,0.31885,0.23963,0.12065,0.15085,0.03366,0.12058,0.10033,-0.02158,0.14786,0.11497,-0.03139,0.16539,0.11765,-0.04748,0.15022,0.27873,0.12265,0.12403
s011,0,0,0.11101,0.24211,0.13117,0.09036,0.27230,0.17622,0.10648,0.50141,0.39655,0.08031,0.35145,0.27799,0.06657,0.52445,0.45442,0.11739,0.35578,0.23658,0.07593,0.15257,0.07951,0.14101,0.13748,-0.00238,0.07335,0.18269,0.10629,0.10582,0.30277,0.19343,0.07904
s011,0,0,0.09539,0.16578,0.07138,0.09719,0.15942,0.06330,0.08728,0.14258,0.05830,0.10252,0.29587,0.19979,0.06036,0.27493,0.21626,0.10730,0.27932,0.17071,0.10761,0.14574,0.03752,0.11987,0.08287,-0.03420,0.14564,0.15538,0.00671,0.05129,0.01558,-0.03598,0.13064
s030,0,0,0.05577,0.40010,0.33770,0.12092,0.18979,0.06699,0.08831,0.22418,0.13140,0.09954,0.32616,0.23020,0.10367,0.40823,0.29991,0.11057,0.33566,0.22073,0.08234,0.17135,0.09012,0.11458,0.14654,0.03302,0.09218,0.25936,0.16805,0.07370,0.48148,0.40889,0.10143
s030,0,0,0.12893,0.32860,0.19642,0.11418,0.21340,0.09631,0.13062,0.25871,0.13104,0.17566,0.54001,0.35966,0.07367,0.51359,0.43806,0.07835,0.35067,0.26168,0.11912,0.19780,0.08122,0.11176,0.25046,0.13641,0.13689,0.29026,0.15333,0.08513,1.29757,1.21497,0.06888
s030,0,0,0.14329,0.22963,0.09382,0.12662,0.15664,0.03455,0.12301,0.32004,0.20408,0.13606,0.44275,0.30795,0.07386,0.42480,0.35449,0.07945,0.25869,0.17468,0.12670,0.15516,0.03233,0.10868,0.20670,0.09779,0.10871,0.23816,0.13226,0.08410,0.30485,0.22152,0.08484
s031,0,0,0.07753,0.17825,0.10545,0.09004,0.15170,0.06034,0.06549,0.08928,0.02389,0.06260,0.21987,0.15654,0.06189,0.33222,0.26281,0.10025,0.16809,0.06874,0.10507,0.12624,0.01752,0.13184,0.14690,0.01312,0.08945,0.15368,0.06031,0.10532,0.40606,0.30958,0.09186
s031,0,0,0.11350,0.26383,0.15081,0.06283,0.13568,0.07139,0.07923,0.12607,0.04883,0.06537,0.30009,0.23919,0.05520,0.43173,0.38223,0.07905,0.33877,0.25737,0.04501,0.13038,0.08433,0.08072,0.13316,0.05364,0.05758,0.15288,0.09833,0.08099,0.27616,0.19414,0.06218
s031,0,0,0.10196,0.26866,0.17054,0.09988,0.34105,0.23909,0.07753,0.20764,0.12712,0.11398,0.33840,0.21855,0.09994,0.38837,0.28603,0.15436,0.24871,0.09453,0.08199,0.12719,0.04245,0.14683,0.17643,0.03023,0.07865,0.22006,0.13647,0.12085,0.34957,0.22334,0.07925
s032,0,0,0.17396,0.25101,0.07376,0.10666,0.51674,0.39909,0.15797,0.14192,-0.01718,0.15153,0.35720,0.20888,0.10489,0.30376,0.19531,0.12857,0.19755,0.07090,0.12266,0.12262,-0.00133,0.17850,0.17590,0.00373,0.18391,0.12630,-0.05740,0.15490,0.26596,0.11532,0.14735
s032,0,0,0.12724,0.34500,0.22432,0.12459,0.15999,0.03447,0.11618,0.27254,0.15642,0.09651,0.21297,0.11861,0.07629,0.32489,0.24752,0.09628,0.50700,0.42283,0.13105,0.22090,0.08760,0.11109,0.11920,0.00632,0.10642,0.19470,0.08873,0.12844,0.26284,0.13054,0.09353
s032,0,0,0.11171,0.40508,0.29483,0.09934,0.15626,0.05987,0.13965,0.12581,-0.01296,0.13266,0.44875,0.32338,0.08611,0.46650,0.36935,0.08894,0.33680,0.24353,0.17163,0.58384,0.42988,0.14501,0.28092,0.13179,0.16490,0.12427,-0.04413,0.17203,0.38460,0.21043,0.10440
s033,0,0,0.10471,0.31578,0.20508,0.15643,0.10653,-0.04509,0.14621,0.21040,0.06092,0.11803,0.66638,0.54558,0.07389,0.65063,0.56768,0.14374,0.41761,0.27498,0.13287,0.26500,0.12971,0.17759,0.25199,0.07409,0.12458,0.39176,0.26183,0.11696,0.38365,0.26586,0.08841
s033,0,0,0.10919,0.14020,0.02714,0.07214,0.12882,0.05462,0.06579,0.08021,0.01522,0.09602,0.40089,0.29731,0.09041,0.33929,0.25286,0.09612,0.21764,0.12470,0.09889,0.12247,0.02157,0.09106,0.10554,0.01619,0.07460,0.12374,0.04874,0.13264,0.24573,0.11334,0.08248
s033,0,0,0.07181,0.73541,0.68193,0.11979,0.11516,-0.00142,0.08958,0.28158,0.19297,0.06566,0.43573,0.38059,0.07643,0.54777,0.46789,0.16622,0.22121,0.04978,0.10832,0.23626,0.12351,0.18070,0.21909,0.03887,0.08283,0.37918,0.29004,0.09671,0.52112,0.42294,0.10562
s005,0,0,0.08227,0.11811,0.03576,0.09800,0.18921,0.08939,0.09202,0.11699,0.02453,0.06833,0.20046,0.13642,0.06806,0.22287,0.15875,0.06688,0.09876,0.03314,0.09440,0.14152,0.04709,0.05934,0.06882,0.00733,0.09399,0.22308,0.12467,0.08166,0.13256,0.05226,0.09740
s005,0,0,0.15378,0.26422,0.11101,0.13458,0.18781,0.05483,0.10972,0.96423,0.85255,0.12841,0.64013,0.49554,0.08518,0.42645,0.33851,0.11193,0.23461,0.12655,0.12078,0.14554,0.02433,0.11150,0.26206,0.15214,0.11131,0.28979,0.17832,0.10570,0.36151,0.24920,0.08440
s005,0,0,0.19133,0.23268,0.04553,0.11030,0.17423,0.06930,0.12636,0.20217,0.07439,0.15914,0.53675,0.37607,0.10187,0.70580,0.61219,0.09763,0.31957,0.22868,0.13240,0.16729,0.03515,0.10973,0.19293,0.08439,0.11641,0.20822,0.09517,0.10411,0.29415,0.18885,0.10159
s048,0,0,0.10290,0.17017,0.06656,0.09246,0.10637,0.01580,0.08366,0.08913,0.00325,0.10240,1.60931,1.55724,0.08635,0.53802,0.45485,0.09793,0.21461,0.11393,0.07888,0.10519,0.02903,0.10265,0.10514,0.00236,0.09925,0.10772,0.00721,0.10773,0.21891,0.11168,0.10194
s048,0,0,0.11621,0.18321,0.06294,0.07884,0.07644,-0.00139,0.06804,0.09545,0.02925,0.12598,0.34374,0.21481,0.07657,0.37982,0.30582,0.08489,0.10574,0.02059,0.08761,0.13687,0.04920,0.09007,0.09724,0.00712,0.06711,0.13097,0.06332,0.09871,0.23165,0.13226,0.10575
s048,0,0,0.06776,0.47837,0.41154,0.16500,0.18758,0.02886,0.08125,0.23809,0.15773,0.08734,0.31400,0.22128,0.08145,0.54575,0.46809,0.13379,0.24520,0.11571,0.12665,0.19640,0.06859,0.23886,0.39683,0.15375,0.08009,1.04655,0.93698,0.07482,0.83024,0.73941,0.09438
s007,0,0,0.11034,0.19227,0.08085,0.10972,0.24491,0.13778,0.09824,0.14597,0.04363,0.06632,0.20362,0.13577,0.11487,0.47625,0.37135,0.07018,0.19173,0.12323,0.06569,0.12147,0.05203,0.06250,0.14862,0.08539,0.08524,0.19673,0.10998,0.12244,0.28773,0.16976,0.16724
s007,0,0,0.07553,0.11630,0.04263,0.07344,0.10259,0.03256,0.07198,0.08181,0.00853,0.08497,0.17835,0.09481,0.06852,0.25577,0.19089,0.09008,0.13079,0.04151,0.07814,0.11193,0.03366,0.08838,0.10014,0.00973,0.11830,0.09337,-0.02487,0.08540,0.20443,0.11996,0.06754
s007,0,0,0.05279,0.43751,0.37812,0.04957,0.31775,0.26296,0.04937,0.20685,0.15556,0.10951,0.36861,0.25530,0.05306,0.61094,0.54398,0.05612,0.38629,0.32581,0.04922,0.38944,0.34502,0.09085,0.20759,0.11366,0.05737,0.43628,0.37829,0.05289,0.43798,0.38249,0.05356
s003,0,0,0.23701,0.11673,-0.11949,0.16995,0.15317,-0.01913,0.15858,0.06318,-0.09313,0.26780,0.21121,-0.06071,0.08045,0.30131,0.22775,0.14669,0.24509,0.09895,0.15002,0.11464,-0.03383,0.16137,0.15656,-0.00753,0.07612,0.08501,0.00967,0.11074,0.27637,0.16087,0.10975
